"policy_id","customer_age","gender","region","premium_amount"
"POL_1318","18","male","southeast","1163.4627"
"POL_1319","35","male","northeast","19496.71917"
"POL_1320","39","female","northwest","7201.70085"
"POL_1321","31","male","northwest","5425.02335"
"POL_1322","62","male","northeast","28101.33305"
"POL_1323","62","male","southeast","12981.3457"
"POL_1324","42","female","southeast","43896.3763"
"POL_1325","31","male","northwest","4239.89265"
"POL_1326","61","male","northeast","13143.33665"
"POL_1327","42","female","northeast","7050.0213"
"POL_1328","51","male","southeast","9377.9047"
"POL_1329","23","female","northeast","22395.74424"
"POL_1330","52","male","southwest","10325.206"
"POL_1331","57","female","southeast","12629.1656"
"POL_1332","23","female","southwest","10795.93733"
"POL_1333","52","female","southwest","11411.685"
"POL_1334","50","male","northwest","10600.5483"
"POL_1335","18","female","northeast","2205.9808"
"POL_1336","18","female","southeast","1629.8335"
"POL_1337","21","female","southwest","2007.945"
"POL_1338","61","female","northwest","29141.3603"
"POL_1","19","female","southwest","16884.924"
"POL_2","18","male","southeast","1725.5523"
"POL_3","28","male","southeast","4449.462"
"POL_4","33","male","northwest","21984.47061"
"POL_5","32","male","northwest","3866.8552"
"POL_6","31","female","southeast","3756.6216"
"POL_7","46","female","southeast","8240.5896"
"POL_8","37","female","northwest","7281.5056"
"POL_9","37","male","northeast","6406.4107"
"POL_10","60","female","northwest","28923.13692"
"POL_11","25","male","northeast","2721.3208"
"POL_12","62","female","southeast","27808.7251"
"POL_13","23","male","southwest","1826.843"
"POL_14","56","female","southeast","11090.7178"
"POL_15","27","male","southeast","39611.7577"
"POL_16","19","male","southwest","1837.237"
"POL_17","52","female","northeast","10797.3362"
"POL_18","23","male","northeast","2395.17155"
"POL_19","56","male","southwest","10602.385"
"POL_20","30","male","southwest","36837.467"
"POL_21","60","female","northeast","13228.84695"
"POL_22","30","female","southwest","4149.736"
"POL_23","18","male","southeast","1137.011"
"POL_24","34","female","northeast","37701.8768"
"POL_25","37","male","northwest","6203.90175"
"POL_26","59","female","southeast","14001.1338"
"POL_27","63","female","northeast","14451.83515"
"POL_28","55","female","northwest","12268.63225"
"POL_29","23","male","northwest","2775.19215"
"POL_30","31","male","southwest","38711.0"
"POL_31","22","male","southwest","35585.576"
"POL_32","18","female","northeast","2198.18985"
"POL_33","19","female","southwest","4687.797"
"POL_34","63","male","northwest","13770.0979"
"POL_35","28","male","southwest","51194.55914"
"POL_36","19","male","northwest","1625.43375"
"POL_37","62","female","northwest","15612.19335"
"POL_38","26","male","southwest","2302.3"
"POL_39","35","male","northeast","39774.2763"
"POL_40","60","male","southwest","48173.361"
"POL_41","24","female","northeast","3046.062"
"POL_42","31","female","southeast","4949.7587"
"POL_43","41","male","southeast","6272.4772"
"POL_44","37","female","southeast","6313.759"
"POL_45","38","male","northeast","6079.6715"
"POL_46","55","male","southwest","20630.28351"
"POL_47","18","female","northeast","3393.35635"
"POL_48","28","female","northwest","3556.9223"
"POL_49","60","female","southeast","12629.8967"
"POL_50","36","male","southeast","38709.176"
"POL_51","18","female","northeast","2211.13075"
"POL_52","21","female","northwest","3579.8287"
"POL_53","48","male","southwest","23568.272"
"POL_54","36","male","southeast","37742.5757"
"POL_55","40","female","northwest","8059.6791"
"POL_56","58","male","northwest","47496.49445"
"POL_57","58","female","northeast","13607.36875"
"POL_58","18","male","southeast","34303.1672"
"POL_59","53","female","southeast","23244.7902"
"POL_60","34","female","northwest","5989.52365"
"POL_61","43","male","northeast","8606.2174"
"POL_62","25","male","southeast","4504.6624"
"POL_63","64","male","northwest","30166.61817"
"POL_64","28","female","northwest","4133.64165"
"POL_65","20","female","northwest","14711.7438"
"POL_66","19","female","southwest","1743.214"
"POL_67","61","female","southwest","14235.072"
"POL_68","40","male","northwest","6389.37785"
"POL_69","40","female","southeast","5920.1041"
"POL_70","28","male","southeast","17663.1442"
"POL_71","27","female","southeast","16577.7795"
"POL_72","31","male","northeast","6799.458"
"POL_73","53","female","southwest","11741.726"
"POL_74","58","male","southeast","11946.6259"
"POL_75","44","male","southwest","7726.854"
"POL_76","57","male","northwest","11356.6609"
"POL_77","29","female","southeast","3947.4131"
"POL_78","21","male","southeast","1532.4697"
"POL_79","22","female","northeast","2755.02095"
"POL_80","41","female","northwest","6571.02435"
"POL_81","31","male","northeast","4441.21315"
"POL_82","45","female","northeast","7935.29115"
"POL_83","22","male","southeast","37165.1638"
"POL_84","48","female","northwest","11033.6617"
"POL_85","37","female","southwest","39836.519"
"POL_86","45","male","northwest","21098.55405"
"POL_87","57","female","northwest","43578.9394"
"POL_88","56","female","southwest","11073.176"
"POL_89","46","female","northwest","8026.6666"
"POL_90","55","female","northwest","11082.5772"
"POL_91","21","female","southeast","2026.9741"
"POL_92","53","female","northwest","10942.13205"
"POL_93","59","male","northeast","30184.9367"
"POL_94","35","male","northwest","5729.0053"
"POL_95","64","female","southwest","47291.055"
"POL_96","28","female","southeast","3766.8838"
"POL_97","54","female","southwest","12105.32"
"POL_98","55","male","southeast","10226.2842"
"POL_99","56","male","northeast","22412.6485"
"POL_100","38","male","southwest","15820.699"
"POL_101","41","female","southwest","6186.127"
"POL_102","30","male","northeast","3645.0894"
"POL_103","18","female","northeast","21344.8467"
"POL_104","61","female","southeast","30942.1918"
"POL_105","34","female","southwest","5003.853"
"POL_106","20","male","northwest","17560.37975"
"POL_107","19","female","southwest","2331.519"
"POL_108","26","male","northwest","3877.30425"
"POL_109","29","male","southeast","2867.1196"
"POL_110","63","male","southeast","47055.5321"
"POL_111","54","male","northwest","10825.2537"
"POL_112","55","female","southwest","11881.358"
"POL_113","37","male","southwest","4646.759"
"POL_114","21","female","northwest","2404.7338"
"POL_115","52","male","northeast","11488.31695"
"POL_116","60","male","northeast","30259.99556"
"POL_117","58","male","southeast","11381.3254"
"POL_118","29","female","southeast","19107.7796"
"POL_119","49","female","southeast","8601.3293"
"POL_120","37","female","northwest","6686.4313"
"POL_121","44","male","southwest","7740.337"
"POL_122","18","male","northeast","1705.6245"
"POL_123","20","female","northwest","2257.47525"
"POL_124","44","male","northeast","39556.4945"
"POL_125","47","female","northwest","10115.00885"
"POL_126","26","female","northeast","3385.39915"
"POL_127","19","female","southwest","17081.08"
"POL_128","52","female","southwest","9634.538"
"POL_129","32","female","northwest","32734.1863"
"POL_130","38","male","southwest","6082.405"
"POL_131","59","female","northeast","12815.44495"
"POL_132","61","female","northeast","13616.3586"
"POL_133","53","female","southwest","11163.568"
"POL_134","19","male","northwest","1632.56445"
"POL_135","20","female","northeast","2457.21115"
"POL_136","22","female","southeast","2155.6815"
"POL_137","19","male","southwest","1261.442"
"POL_138","22","male","northwest","2045.68525"
"POL_139","54","female","southeast","27322.73386"
"POL_140","22","female","southwest","2166.732"
"POL_141","34","male","northeast","27375.90478"
"POL_142","26","male","northeast","3490.5491"
"POL_143","34","male","southeast","18972.495"
"POL_144","29","male","northwest","18157.876"
"POL_145","30","male","northwest","20745.9891"
"POL_146","29","female","southeast","5138.2567"
"POL_147","46","male","northwest","40720.55105"
"POL_148","51","female","southeast","9877.6077"
"POL_149","53","female","northwest","10959.6947"
"POL_150","19","male","southwest","1842.519"
"POL_151","35","male","northwest","5125.2157"
"POL_152","48","male","southeast","7789.635"
"POL_153","32","female","northeast","6334.34355"
"POL_154","42","female","northeast","19964.7463"
"POL_155","40","female","northeast","7077.1894"
"POL_156","44","male","northwest","6948.7008"
"POL_157","48","male","southeast","21223.6758"
"POL_158","18","male","northeast","15518.18025"
"POL_159","30","male","southeast","36950.2567"
"POL_160","50","female","southeast","19749.38338"
"POL_161","42","female","northwest","21348.706"
"POL_162","18","female","southeast","36149.4835"
"POL_163","54","male","southwest","10450.552"
"POL_164","32","female","southwest","5152.134"
"POL_165","37","male","northwest","5028.1466"
"POL_166","47","male","northeast","10407.08585"
"POL_167","20","female","southwest","4830.63"
"POL_168","32","female","northwest","6128.79745"
"POL_169","19","female","northwest","2719.27975"
"POL_170","27","male","northeast","4827.90495"
"POL_171","63","male","southeast","13405.3903"
"POL_172","49","male","southwest","8116.68"
"POL_173","18","male","northeast","1694.7964"
"POL_174","35","female","southwest","5246.047"
"POL_175","24","female","northwest","2855.43755"
"POL_176","63","female","southwest","48824.45"
"POL_177","38","male","northwest","6455.86265"
"POL_178","54","male","southwest","10436.096"
"POL_179","46","female","southwest","8823.279"
"POL_180","41","female","northeast","8538.28845"
"POL_181","58","male","northwest","11735.87905"
"POL_182","18","female","southeast","1631.8212"
"POL_183","22","male","northeast","4005.4225"
"POL_184","44","female","northwest","7419.4779"
"POL_185","44","male","southeast","7731.4271"
"POL_186","36","male","northeast","43753.33705"
"POL_187","26","female","southeast","3981.9768"
"POL_188","30","female","southwest","5325.651"
"POL_189","41","female","southwest","6775.961"
"POL_190","29","female","northwest","4922.9159"
"POL_191","61","male","southeast","12557.6053"
"POL_192","36","female","southwest","4883.866"
"POL_193","25","male","southeast","2137.6536"
"POL_194","56","female","northwest","12044.342"
"POL_195","18","male","southeast","1137.4697"
"POL_196","19","male","northwest","1639.5631"
"POL_197","39","female","southwest","5649.715"
"POL_198","45","female","southeast","8516.829"
"POL_199","51","female","northwest","9644.2525"
"POL_200","64","female","northeast","14901.5167"
"POL_201","19","female","northwest","2130.6759"
"POL_202","48","female","southeast","8871.1517"
"POL_203","60","female","northwest","13012.20865"
"POL_204","27","female","southeast","37133.8982"
"POL_205","46","male","southwest","7147.105"
"POL_206","28","female","northeast","4337.7352"
"POL_207","59","male","southeast","11743.299"
"POL_208","35","male","northeast","20984.0936"
"POL_209","63","female","southwest","13880.949"
"POL_210","40","male","northeast","6610.1097"
"POL_211","20","male","southwest","1980.07"
"POL_212","40","male","northwest","8162.71625"
"POL_213","24","male","northwest","3537.703"
"POL_214","34","female","southeast","5002.7827"
"POL_215","45","female","southwest","8520.026"
"POL_216","41","female","southwest","7371.772"
"POL_217","53","female","northwest","10355.641"
"POL_218","27","male","southeast","2483.736"
"POL_219","26","female","southeast","3392.9768"
"POL_220","24","female","southeast","25081.76784"
"POL_221","34","female","southwest","5012.471"
"POL_222","53","female","northeast","10564.8845"
"POL_223","32","male","southwest","5253.524"
"POL_224","19","male","southwest","34779.615"
"POL_225","42","male","southeast","19515.5416"
"POL_226","55","male","southeast","11987.1682"
"POL_227","28","male","southeast","2689.4954"
"POL_228","58","female","southeast","24227.33724"
"POL_229","41","female","northeast","7358.17565"
"POL_230","47","male","northeast","9225.2564"
"POL_231","42","female","northwest","7443.64305"
"POL_232","59","female","southeast","14001.2867"
"POL_233","19","female","southwest","1727.785"
"POL_234","59","male","southwest","12333.828"
"POL_235","39","male","northwest","6710.1919"
"POL_236","40","female","southeast","19444.2658"
"POL_237","18","female","southeast","1615.7667"
"POL_238","31","male","southeast","4463.2051"
"POL_239","19","male","northwest","17352.6803"
"POL_240","44","male","southeast","7152.6714"
"POL_241","23","female","northeast","38511.6283"
"POL_242","33","female","northeast","5354.07465"
"POL_243","55","female","southwest","35160.13457"
"POL_244","40","male","southwest","7196.867"
"POL_245","63","female","northeast","29523.1656"
"POL_246","54","male","northwest","24476.47851"
"POL_247","60","female","southeast","12648.7034"
"POL_248","24","male","southeast","1986.9334"
"POL_249","19","male","southwest","1832.094"
"POL_250","29","male","northeast","4040.55825"
"POL_251","18","male","northeast","12829.4551"
"POL_252","63","female","southwest","47305.305"
"POL_253","54","male","southeast","44260.7499"
"POL_254","27","male","southwest","4260.744"
"POL_255","50","male","northeast","41097.16175"
"POL_256","55","female","northeast","13047.33235"
"POL_257","56","male","northwest","43921.1837"
"POL_258","38","female","southeast","5400.9805"
"POL_259","51","male","northwest","11520.09985"
"POL_260","19","male","northwest","33750.2918"
"POL_261","58","female","southwest","11837.16"
"POL_262","20","female","southeast","17085.2676"
"POL_263","52","male","northeast","24869.8368"
"POL_264","19","male","northwest","36219.40545"
"POL_265","53","female","southeast","20462.99766"
"POL_266","46","male","southeast","46151.1245"
"POL_267","40","male","southeast","17179.522"
"POL_268","59","female","northeast","14590.63205"
"POL_269","45","male","southwest","7441.053"
"POL_270","49","male","northeast","9282.4806"
"POL_271","18","male","southeast","1719.4363"
"POL_272","50","male","southwest","42856.838"
"POL_273","41","male","northwest","7265.7025"
"POL_274","50","male","northeast","9617.66245"
"POL_275","25","male","northwest","2523.1695"
"POL_276","47","female","northeast","9715.841"
"POL_277","19","male","northwest","2803.69785"
"POL_278","22","female","southwest","2150.469"
"POL_279","59","male","southeast","12928.7911"
"POL_280","51","female","southeast","9855.1314"
"POL_281","40","female","northeast","22331.5668"
"POL_282","54","male","northeast","48549.17835"
"POL_283","30","male","northeast","4237.12655"
"POL_284","55","female","northeast","11879.10405"
"POL_285","52","female","southwest","9625.92"
"POL_286","46","male","southeast","7742.1098"
"POL_287","46","female","northeast","9432.9253"
"POL_288","63","female","northwest","14256.1928"
"POL_289","59","female","northeast","47896.79135"
"POL_290","52","male","southeast","25992.82104"
"POL_291","28","female","southwest","3172.018"
"POL_292","29","male","northeast","20277.80751"
"POL_293","25","male","southeast","42112.2356"
"POL_294","22","female","southeast","2156.7518"
"POL_295","25","male","southwest","3906.127"
"POL_296","18","male","northeast","1704.5681"
"POL_297","19","male","southwest","16297.846"
"POL_298","47","male","southeast","21978.6769"
"POL_299","31","male","northwest","38746.3551"
"POL_300","48","female","northwest","9249.4952"
"POL_301","36","male","northeast","6746.7425"
"POL_302","53","female","northeast","24873.3849"
"POL_303","56","female","southeast","12265.5069"
"POL_304","28","female","southeast","4349.462"
"POL_305","57","female","southwest","12646.207"
"POL_306","29","male","northwest","19442.3535"
"POL_307","28","female","southwest","20177.67113"
"POL_308","30","female","southeast","4151.0287"
"POL_309","58","male","northeast","11944.59435"
"POL_310","41","female","northwest","7749.1564"
"POL_311","50","male","southwest","8444.474"
"POL_312","19","female","southwest","1737.376"
"POL_313","43","male","southeast","42124.5153"
"POL_314","49","male","southeast","8124.4084"
"POL_315","27","female","southwest","34838.873"
"POL_316","52","male","northeast","9722.7695"
"POL_317","50","male","northwest","8835.26495"
"POL_318","54","male","northeast","10435.06525"
"POL_319","44","female","northwest","7421.19455"
"POL_320","32","male","northeast","4667.60765"
"POL_321","34","male","northwest","4894.7533"
"POL_322","26","female","northeast","24671.66334"
"POL_323","34","male","southwest","35491.64"
"POL_324","57","male","northeast","11566.30055"
"POL_325","29","male","southwest","2866.091"
"POL_326","40","male","northeast","6600.20595"
"POL_327","27","female","southeast","3561.8889"
"POL_328","45","male","northwest","42760.5022"
"POL_329","64","female","southwest","47928.03"
"POL_330","52","male","southwest","9144.565"
"POL_331","61","female","northeast","48517.56315"
"POL_332","52","male","northwest","24393.6224"
"POL_333","61","female","northwest","13429.0354"
"POL_334","56","female","northeast","11658.37915"
"POL_335","43","female","northeast","19144.57652"
"POL_336","64","male","southwest","13822.803"
"POL_337","60","male","southeast","12142.5786"
"POL_338","62","male","northwest","13937.6665"
"POL_339","50","male","northeast","41919.097"
"POL_340","46","female","southeast","8232.6388"
"POL_341","24","female","southwest","18955.22017"
"POL_342","62","male","northwest","13352.0998"
"POL_343","60","female","northeast","13217.0945"
"POL_344","63","male","northeast","13981.85035"
"POL_345","49","female","southeast","10977.2063"
"POL_346","34","female","southeast","6184.2994"
"POL_347","33","male","southeast","4889.9995"
"POL_348","46","male","northeast","8334.45755"
"POL_349","36","female","southeast","5478.0368"
"POL_350","19","male","northwest","1635.73365"
"POL_351","57","female","northwest","11830.6072"
"POL_352","50","female","southwest","8932.084"
"POL_353","30","female","southwest","3554.203"
"POL_354","33","male","northeast","12404.8791"
"POL_355","18","female","southeast","14133.03775"
"POL_356","46","male","southwest","24603.04837"
"POL_357","46","male","southeast","8944.1151"
"POL_358","47","male","northwest","9620.3307"
"POL_359","23","male","southeast","1837.2819"
"POL_360","18","female","southeast","1607.5101"
"POL_361","48","female","northeast","10043.249"
"POL_362","35","male","southwest","4751.07"
"POL_363","19","female","southwest","13844.506"
"POL_364","21","female","southwest","2597.779"
"POL_365","21","female","southeast","3180.5101"
"POL_366","49","female","northeast","9778.3472"
"POL_367","56","female","northeast","13430.265"
"POL_368","42","female","northwest","8017.06115"
"POL_369","44","male","northwest","8116.26885"
"POL_370","18","male","northeast","3481.868"
"POL_371","61","female","northwest","13415.0381"
"POL_372","57","female","northeast","12029.2867"
"POL_373","42","female","northeast","7639.41745"
"POL_374","26","male","southwest","36085.219"
"POL_375","20","male","southeast","1391.5287"
"POL_376","23","female","northwest","18033.9679"
"POL_377","39","female","northeast","21659.9301"
"POL_378","24","male","southeast","38126.2465"
"POL_379","64","female","northwest","16455.70785"
"POL_380","62","male","southeast","27000.98473"
"POL_381","27","female","northeast","15006.57945"
"POL_382","55","male","northeast","42303.69215"
"POL_383","55","male","southeast","20781.48892"
"POL_384","35","female","southeast","5846.9176"
"POL_385","44","male","northeast","8302.53565"
"POL_386","19","male","southwest","1261.859"
"POL_387","58","female","southeast","11856.4115"
"POL_388","50","male","northwest","30284.64294"
"POL_389","26","female","northwest","3176.8159"
"POL_390","24","female","northwest","4618.0799"
"POL_391","48","male","northeast","10736.87075"
"POL_392","19","female","northwest","2138.0707"
"POL_393","48","male","northeast","8964.06055"
"POL_394","49","male","northeast","9290.1395"
"POL_395","46","female","northeast","9411.005"
"POL_396","46","male","northwest","7526.70645"
"POL_397","43","female","southwest","8522.003"
"POL_398","21","male","southeast","16586.49771"
"POL_399","64","male","southwest","14988.432"
"POL_400","18","female","southeast","1631.6683"
"POL_401","51","female","southwest","9264.797"
"POL_402","47","male","southeast","8083.9198"
"POL_403","64","female","northwest","14692.66935"
"POL_404","49","male","northwest","10269.46"
"POL_405","31","male","southwest","3260.199"
"POL_406","52","female","northeast","11396.9002"
"POL_407","33","female","southeast","4185.0979"
"POL_408","47","female","southwest","8539.671"
"POL_409","38","male","southeast","6652.5288"
"POL_410","32","male","southeast","4074.4537"
"POL_411","19","male","northwest","1621.3402"
"POL_412","44","female","northeast","19594.80965"
"POL_413","26","female","northeast","14455.64405"
"POL_414","25","male","southwest","5080.096"
"POL_415","19","female","northwest","2134.9015"
"POL_416","43","female","southeast","7345.7266"
"POL_417","52","male","southeast","9140.951"
"POL_418","36","female","southwest","18608.262"
"POL_419","64","male","southeast","14418.2804"
"POL_420","63","female","northwest","28950.4692"
"POL_421","64","male","southeast","46889.2612"
"POL_422","61","male","southeast","46599.1084"
"POL_423","40","male","northeast","39125.33225"
"POL_424","25","male","northeast","2727.3951"
"POL_425","48","male","southwest","8968.33"
"POL_426","45","male","southeast","9788.8659"
"POL_427","38","female","northeast","6555.07035"
"POL_428","18","female","northeast","7323.734819"
"POL_429","21","female","northeast","3167.45585"
"POL_430","27","female","northwest","18804.7524"
"POL_431","19","male","southwest","23082.95533"
"POL_432","29","female","northwest","4906.40965"
"POL_433","42","male","southwest","5969.723"
"POL_434","60","female","southwest","12638.195"
"POL_435","31","male","northwest","4243.59005"
"POL_436","60","male","southeast","13919.8229"
"POL_437","22","male","northeast","2254.7967"
"POL_438","35","male","southwest","5926.846"
"POL_439","52","female","southeast","12592.5345"
"POL_440","26","male","northeast","2897.3235"
"POL_441","31","female","northwest","4738.2682"
"POL_442","33","female","southwest","37079.372"
"POL_443","18","male","southeast","1149.3959"
"POL_444","59","female","southeast","28287.89766"
"POL_445","56","male","northwest","26109.32905"
"POL_446","45","female","southwest","7345.084"
"POL_447","60","male","northeast","12730.9996"
"POL_448","56","female","northwest","11454.0215"
"POL_449","40","female","southwest","5910.944"
"POL_450","35","male","southwest","4762.329"
"POL_451","39","male","southwest","7512.267"
"POL_452","30","male","northwest","4032.2407"
"POL_453","24","male","southwest","1969.614"
"POL_454","20","male","northwest","1769.53165"
"POL_455","32","male","southeast","4686.3887"
"POL_456","59","male","southwest","21797.0004"
"POL_457","55","female","southeast","11881.9696"
"POL_458","57","female","northwest","11840.77505"
"POL_459","56","male","southwest","10601.412"
"POL_460","40","female","southeast","7682.67"
"POL_461","49","female","southeast","10381.4787"
"POL_462","42","male","southwest","22144.032"
"POL_463","62","female","northeast","15230.32405"
"POL_464","56","male","northeast","11165.41765"
"POL_465","19","male","northwest","1632.03625"
"POL_466","30","female","southeast","19521.9682"
"POL_467","60","female","southwest","13224.693"
"POL_468","56","female","northwest","12643.3778"
"POL_469","28","female","northeast","23288.9284"
"POL_470","18","female","southeast","2201.0971"
"POL_471","27","male","southeast","2497.0383"
"POL_472","18","female","northeast","2203.47185"
"POL_473","19","female","southwest","1744.465"
"POL_474","47","female","northeast","20878.78443"
"POL_475","54","male","southwest","25382.297"
"POL_476","61","male","northwest","28868.6639"
"POL_477","24","male","northeast","35147.52848"
"POL_478","25","male","northwest","2534.39375"
"POL_479","21","male","southeast","1534.3045"
"POL_480","23","male","southeast","1824.2854"
"POL_481","63","male","northwest","15555.18875"
"POL_482","49","male","southeast","9304.7019"
"POL_483","18","female","southeast","1622.1885"
"POL_484","51","female","southwest","9880.068"
"POL_485","48","male","southwest","9563.029"
"POL_486","31","female","northeast","4347.02335"
"POL_487","54","female","northwest","12475.3513"
"POL_488","19","male","southwest","1253.936"
"POL_489","44","female","southeast","48885.13561"
"POL_490","53","male","northwest","10461.9794"
"POL_491","19","female","southwest","1748.774"
"POL_492","61","female","southeast","24513.09126"
"POL_493","18","female","northeast","2196.4732"
"POL_494","61","male","southwest","12574.049"
"POL_495","21","male","southwest","17942.106"
"POL_496","20","male","northeast","1967.0227"
"POL_497","31","female","southwest","4931.647"
"POL_498","45","male","southwest","8027.968"
"POL_499","44","female","southeast","8211.1002"
"POL_500","62","female","southwest","13470.86"
"POL_501","29","male","southwest","36197.699"
"POL_502","43","male","northeast","6837.3687"
"POL_503","51","male","southeast","22218.1149"
"POL_504","19","male","southeast","32548.3405"
"POL_505","38","female","southeast","5974.3847"
"POL_506","37","male","northwest","6796.86325"
"POL_507","22","male","northwest","2643.2685"
"POL_508","21","male","northwest","3077.0955"
"POL_509","24","female","northeast","3044.2133"
"POL_510","57","female","southwest","11455.28"
"POL_511","56","male","northeast","11763.0009"
"POL_512","27","male","southeast","2498.4144"
"POL_513","51","male","northeast","9361.3268"
"POL_514","19","male","southwest","1256.299"
"POL_515","39","male","southwest","21082.16"
"POL_516","58","male","southwest","11362.755"
"POL_517","20","male","southeast","27724.28875"
"POL_518","45","male","northwest","8413.46305"
"POL_519","35","female","southwest","5240.765"
"POL_520","31","male","northeast","3857.75925"
"POL_521","50","female","northeast","25656.57526"
"POL_522","32","female","southeast","3994.1778"
"POL_523","51","female","northeast","9866.30485"
"POL_524","38","female","southeast","5397.6167"
"POL_525","42","male","southeast","38245.59327"
"POL_526","18","female","southeast","11482.63485"
"POL_527","19","female","northwest","24059.68019"
"POL_528","51","female","southwest","9861.025"
"POL_529","46","male","northeast","8342.90875"
"POL_530","18","male","northeast","1708.0014"
"POL_531","57","male","southeast","48675.5177"
"POL_532","62","female","northeast","14043.4767"
"POL_533","59","male","southeast","12925.886"
"POL_534","37","male","southeast","19214.70553"
"POL_535","64","male","southeast","13831.1152"
"POL_536","38","male","northeast","6067.12675"
"POL_537","33","female","southwest","5972.378"
"POL_538","46","female","southwest","8825.086"
"POL_539","46","female","southeast","8233.0975"
"POL_540","53","male","southeast","27346.04207"
"POL_541","34","female","southwest","6196.448"
"POL_542","20","female","southeast","3056.3881"
"POL_543","63","female","southeast","13887.204"
"POL_544","54","female","southeast","63770.42801"
"POL_545","54","male","northwest","10231.4999"
"POL_546","49","male","northwest","23807.2406"
"POL_547","28","male","northeast","3268.84665"
"POL_548","54","female","southwest","11538.421"
"POL_549","25","female","northeast","3213.62205"
"POL_550","43","female","southeast","45863.205"
"POL_551","63","male","southwest","13390.559"
"POL_552","32","female","southeast","3972.9247"
"POL_553","62","male","southwest","12957.118"
"POL_554","52","female","northwest","11187.6567"
"POL_555","25","female","northeast","17878.90068"
"POL_556","28","male","southwest","3847.674"
"POL_557","46","male","northeast","8334.5896"
"POL_558","34","male","southeast","3935.1799"
"POL_559","35","female","northwest","39983.42595"
"POL_560","19","male","northwest","1646.4297"
"POL_561","46","female","northwest","9193.8385"
"POL_562","54","female","northeast","10923.9332"
"POL_563","27","male","southwest","2494.022"
"POL_564","50","male","southeast","9058.7303"
"POL_565","18","female","southeast","2801.2588"
"POL_566","19","female","northwest","2128.43105"
"POL_567","38","female","northwest","6373.55735"
"POL_568","41","male","northwest","7256.7231"
"POL_569","49","female","southwest","11552.904"
"POL_570","48","male","northwest","45702.02235"
"POL_571","31","female","southwest","3761.292"
"POL_572","18","female","southeast","2219.4451"
"POL_573","30","female","southeast","4753.6368"
"POL_574","62","female","northeast","31620.00106"
"POL_575","57","female","northeast","13224.05705"
"POL_576","58","female","northwest","12222.8983"
"POL_577","22","male","southeast","1664.9996"
"POL_578","31","female","northeast","58571.07448"
"POL_579","52","male","southwest","9724.53"
"POL_580","25","female","northeast","3206.49135"
"POL_581","59","male","northeast","12913.9924"
"POL_582","19","male","northwest","1639.5631"
"POL_583","39","male","southeast","6356.2707"
"POL_584","32","female","southeast","17626.23951"
"POL_585","19","male","southwest","1242.816"
"POL_586","33","female","southeast","4779.6023"
"POL_587","21","male","northeast","3861.20965"
"POL_588","34","female","northwest","43943.8761"
"POL_589","61","female","northeast","13635.6379"
"POL_590","38","female","southeast","5976.8311"
"POL_591","58","female","southwest","11842.442"
"POL_592","47","male","northwest","8428.0693"
"POL_593","20","male","southeast","2566.4707"
"POL_594","21","female","northeast","15359.1045"
"POL_595","41","male","southeast","5709.1644"
"POL_596","46","female","northeast","8823.98575"
"POL_597","42","female","southeast","7640.3092"
"POL_598","34","female","northeast","5594.8455"
"POL_599","43","male","southwest","7441.501"
"POL_600","52","female","northwest","33471.97189"
"POL_601","18","female","southeast","1633.0444"
"POL_602","51","male","northwest","9174.13565"
"POL_603","56","female","southwest","11070.535"
"POL_604","64","female","southeast","16085.1275"
"POL_605","19","female","northwest","17468.9839"
"POL_606","51","female","southeast","9283.562"
"POL_607","27","female","northeast","3558.62025"
"POL_608","59","female","northwest","25678.77845"
"POL_609","28","male","northeast","4435.0942"
"POL_610","30","male","southwest","39241.442"
"POL_611","47","female","southeast","8547.6913"
"POL_612","38","female","southwest","6571.544"
"POL_613","18","female","northeast","2207.69745"
"POL_614","34","female","northeast","6753.038"
"POL_615","20","female","southeast","1880.07"
"POL_616","47","female","southeast","42969.8527"
"POL_617","56","female","northeast","11658.11505"
"POL_618","49","male","southwest","23306.547"
"POL_619","19","female","southeast","34439.8559"
"POL_620","55","female","southwest","10713.644"
"POL_621","30","male","southwest","3659.346"
"POL_622","37","male","southwest","40182.246"
"POL_623","49","female","southwest","9182.17"
"POL_624","18","male","northeast","34617.84065"
"POL_625","59","male","northwest","12129.61415"
"POL_626","29","female","northwest","3736.4647"
"POL_627","36","male","northeast","6748.5912"
"POL_628","33","male","southeast","11326.71487"
"POL_629","58","male","southwest","11365.952"
"POL_630","44","female","northwest","42983.4585"
"POL_631","53","male","southwest","10085.846"
"POL_632","24","male","southwest","1977.815"
"POL_633","29","female","southeast","3366.6697"
"POL_634","40","male","northeast","7173.35995"
"POL_635","51","male","southwest","9391.346"
"POL_636","64","male","northeast","14410.9321"
"POL_637","19","female","northwest","2709.1119"
"POL_638","35","female","northeast","24915.04626"
"POL_639","39","male","northeast","20149.3229"
"POL_640","56","male","southeast","12949.1554"
"POL_641","33","male","southwest","6666.243"
"POL_642","42","male","northwest","32787.45859"
"POL_643","61","male","northeast","13143.86485"
"POL_644","23","female","northwest","4466.6214"
"POL_645","43","male","southeast","18806.14547"
"POL_646","48","male","northeast","10141.1362"
"POL_647","39","male","northwest","6123.5688"
"POL_648","40","female","northeast","8252.2843"
"POL_649","18","male","northeast","1712.227"
"POL_650","58","female","northeast","12430.95335"
"POL_651","49","female","southeast","9800.8882"
"POL_652","53","female","southeast","10579.711"
